class,in_band,image_path,confidence,prob_true,predicted_class,correct
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1790.jpg,0.825688,0.046446,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1353.jpg,0.825546,0.122295,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1686.jpg,0.825138,0.06843,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_402.jpg,0.824701,0.824701,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1705.jpg,0.824566,0.08789,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_739.jpg,0.824408,0.056376,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1251.jpg,0.823208,0.116054,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1362.jpg,0.822932,0.822932,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_2146.jpg,0.822093,0.072574,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1565.jpg,0.820835,0.055424,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1047.jpg,0.820582,0.048968,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1661.jpg,0.81976,0.81976,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_307.jpg,0.819487,0.111571,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_830.jpg,0.819422,0.819422,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1640.jpg,0.819292,0.07215,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1889.jpg,0.818335,0.054478,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_2053.jpg,0.817902,0.073592,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_848.jpg,0.817613,0.148173,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1554.jpg,0.81746,0.104068,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1454.jpg,0.817223,0.817223,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1745.jpg,0.816946,0.111919,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1877.jpg,0.816717,0.085788,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_2190.jpg,0.81649,0.046995,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1259.jpg,0.816065,0.816065,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_2155.jpg,0.813907,0.068897,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_949.jpg,0.813906,0.111109,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_401.jpg,0.81364,0.81364,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1721.jpg,0.813035,0.06459,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_521.jpg,0.812389,0.072174,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1971.jpg,0.81078,0.047843,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_51.jpg,0.810367,0.142881,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_554.jpg,0.810142,0.810142,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1620.jpg,0.809528,0.036199,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_2085.jpg,0.809167,0.144492,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1314.jpg,0.80866,0.138295,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1720.jpg,0.807375,0.046766,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_171.jpg,0.807339,0.085468,rice_blast,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_268.jpg,0.807141,0.807141,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_325.jpg,0.807107,0.807107,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1687.jpg,0.807077,0.081289,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1885.jpg,0.80694,0.051687,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_673.jpg,0.806427,0.125709,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_2037.jpg,0.805726,0.061919,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_852.jpg,0.805449,0.805449,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1159.jpg,0.804601,0.157702,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1504.jpg,0.804599,0.055806,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1358.jpg,0.804296,0.804296,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1764.jpg,0.804062,0.059802,rice_blast,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1819.jpg,0.803771,0.096396,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1143.jpg,0.803358,0.04834,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1748.jpg,0.803339,0.121116,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_464.jpg,0.803032,0.104924,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_237.jpg,0.802922,0.802922,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1856.jpg,0.802797,0.068156,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1569.jpg,0.802273,0.035839,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_2184.jpg,0.801768,0.801768,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1193.jpg,0.801408,0.115454,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1758.jpg,0.801283,0.098738,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_130.jpg,0.800759,0.800759,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1882.jpg,0.800593,0.160363,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1838.jpg,0.800515,0.071887,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_69.jpg,0.798949,0.159371,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1704.jpg,0.798912,0.077877,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1714.jpg,0.798726,0.073823,rice_blast,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_967.jpg,0.798699,0.798699,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_203.jpg,0.796927,0.075569,rice_blast,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1178.jpg,0.796798,0.04256,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1181.jpg,0.796677,0.082829,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_2227.jpg,0.7962,0.7962,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_832.jpg,0.794597,0.154228,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1752.jpg,0.794181,0.107284,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_2193.jpg,0.792858,0.792858,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1779.jpg,0.792612,0.792612,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_734.jpg,0.792261,0.792261,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_19.jpg,0.791367,0.15248,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1571.jpg,0.791302,0.022601,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_240.jpg,0.791073,0.124437,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_823.jpg,0.790496,0.790496,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1162.jpg,0.789728,0.114677,rice_blast,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1788.jpg,0.789548,0.072336,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1922.jpg,0.788363,0.082809,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_905.jpg,0.787048,0.787048,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_862.jpg,0.786739,0.786739,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_440.jpg,0.786646,0.143023,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1685.jpg,0.784964,0.083669,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_2082.jpg,0.784611,0.110483,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1976.jpg,0.7834,0.042462,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1250.jpg,0.783159,0.148795,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1173.jpg,0.781468,0.138131,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1561.jpg,0.78113,0.029356,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_503.jpg,0.780041,0.780041,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1850.jpg,0.779863,0.086775,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1359.jpg,0.779626,0.779626,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_87.jpg,0.779018,0.779018,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1448.jpg,0.778173,0.120758,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_336.jpg,0.777254,0.777254,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1792.jpg,0.777155,0.052603,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_16.jpg,0.777045,0.050655,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_805.jpg,0.776878,0.776878,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1438.jpg,0.776783,0.132843,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1483.jpg,0.776696,0.776696,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_366.jpg,0.776179,0.123977,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1404.jpg,0.775657,0.108916,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1098.jpg,0.774875,0.048294,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1519.jpg,0.7744,0.132549,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1346.jpg,0.774297,0.045069,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1097.jpg,0.774105,0.045634,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_61.jpg,0.773063,0.156732,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_795.jpg,0.772806,0.772806,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_83.jpg,0.772586,0.772586,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1757.jpg,0.772225,0.117403,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1043.jpg,0.771746,0.033908,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_2059.jpg,0.771576,0.0993,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_348.jpg,0.77116,0.77116,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1567.jpg,0.770801,0.051239,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1066.jpg,0.770626,0.155026,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_821.jpg,0.770551,0.154978,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1963.jpg,0.769906,0.023091,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1418.jpg,0.768104,0.768104,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_441.jpg,0.768096,0.768096,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1289.jpg,0.767943,0.147489,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_570.jpg,0.767813,0.067584,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_699.jpg,0.766377,0.080894,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_820.jpg,0.765041,0.159045,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1762.jpg,0.764994,0.076525,rice_blast,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_676.jpg,0.764726,0.764726,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1476.jpg,0.764364,0.211842,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_761.jpg,0.764138,0.764138,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_886.jpg,0.763549,0.126702,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1419.jpg,0.763103,0.172742,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1459.jpg,0.762578,0.075469,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_736.jpg,0.762261,0.762261,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1523.jpg,0.761041,0.761041,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1735.jpg,0.760728,0.760728,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1213.jpg,0.759533,0.081235,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1211.jpg,0.758299,0.0985,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_902.jpg,0.756934,0.145312,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_2158.jpg,0.755587,0.755587,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1288.jpg,0.755438,0.129683,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_598.jpg,0.754915,0.102441,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1134.jpg,0.753988,0.124111,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_2102.jpg,0.753823,0.055521,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1689.jpg,0.753784,0.087984,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_942.jpg,0.752652,0.126613,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1239.jpg,0.752338,0.752338,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_260.jpg,0.751845,0.751845,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1150.jpg,0.75144,0.032791,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_2070.jpg,0.751418,0.063112,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1317.jpg,0.750345,0.14603,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_653.jpg,0.750054,0.176638,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_414.jpg,0.749149,0.166872,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1785.jpg,0.747734,0.747734,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1196.jpg,0.747321,0.169598,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_280.jpg,0.745073,0.745073,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1002.jpg,0.744683,0.080194,healthy,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_681.jpg,0.744447,0.744447,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_194.jpg,0.743885,0.743885,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1088.jpg,0.74282,0.160039,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_413.jpg,0.742432,0.105248,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1703.jpg,0.741374,0.117589,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1113.jpg,0.740702,0.740702,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1715.jpg,0.740374,0.135856,rice_blast,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_495.jpg,0.740163,0.085096,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_100.jpg,0.739688,0.065555,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_2152.jpg,0.738523,0.179112,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1804.jpg,0.737575,0.09609,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1061.jpg,0.737183,0.737183,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_2058.jpg,0.736993,0.081805,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_660.jpg,0.736876,0.209783,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1499.jpg,0.73606,0.151247,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_221.jpg,0.735997,0.735997,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_759.jpg,0.735506,0.735506,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_2056.jpg,0.734784,0.09179,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1481.jpg,0.733889,0.114374,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1896.jpg,0.733746,0.140822,rice_blast,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_408.jpg,0.733609,0.145146,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1494.jpg,0.733112,0.172321,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_290.jpg,0.732556,0.192715,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_2018.jpg,0.732036,0.732036,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_369.jpg,0.731978,0.236481,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1156.jpg,0.731436,0.213432,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1285.jpg,0.731229,0.187789,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1536.jpg,0.730497,0.730497,rice_tungro,True
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_954.jpg,0.730086,0.046446,rice_blast,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1329.jpg,0.729525,0.110843,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_2116.jpg,0.729451,0.146131,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1869.jpg,0.729082,0.190018,rice_blast,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1766.jpg,0.72704,0.095577,rice_blast,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_421.jpg,0.726335,0.084388,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1328.jpg,0.726277,0.065796,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1893.jpg,0.725925,0.111596,rice_blast,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1949.jpg,0.725684,0.055904,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1434.jpg,0.725416,0.177836,brown_spot,False
rice_tungro,False,data\RiceCrossYear\test\rice_tungro\2026_rice_tungro_Rice Tungro_1361.jpg,0.725415,0.725415,rice_tungro,True
